#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1508.176879   10.502116  -1.000000   0.45710857  10.500003   0.002113
   1508.178268   10.499445  -1.000000   0.45716172  10.500003  -0.000558
   1508.179657   10.500124  -1.000000   0.45721487  10.500003   0.000121
   1508.181046   10.500860  -1.000000   0.45726802  10.500003   0.000857
   1508.182435   10.498569  -1.000000   0.45732117  10.500003  -0.001434
   1508.183824   10.498497  -1.000000   0.45737432  10.500003  -0.001506
   1508.185212   10.502053  -1.000000   0.45742747  10.500003   0.002049
   1508.186601   10.502420  -1.000000   0.45748062  10.500003   0.002416
   1508.187990   10.501405  -1.000000   0.45753377  10.500003   0.001402
   1508.189379   10.499302  -1.000000   0.45758692  10.500003  -0.000701
   1508.190768   10.501289  -1.000000   0.45764007  10.500003   0.001286
   1508.192157   10.501047  -1.000000   0.45769321  10.500003   0.001043
   1508.193546   10.501426  -1.000000   0.45774636  10.500003   0.001423
   1508.194935   10.497933  -1.000000   0.45779951  10.500003  -0.002071
   1508.196323   10.501230  -1.000000   0.45785266  10.500003   0.001227
   1508.197712   10.500587  -1.000000   0.45790581  10.500003   0.000584
   1508.199101   10.499062  -1.000000   0.45795896  10.500003  -0.000941
   1508.200490   10.501732  -1.000000   0.45801211  10.500003   0.001729
   1508.201879   10.499717  -1.000000   0.45806526  10.500003  -0.000286
   1508.203268   10.501460  -1.000000   0.45811841  10.500003   0.001457
   1508.204657   10.501095  -1.000000   0.45817156  10.500003   0.001091
   1508.206045   10.499637  -1.000000   0.45822471  10.500003  -0.000366
   1508.207434   10.503356  -1.000000   0.45827786  10.500003   0.003353
   1508.208823   10.500552  -1.000000   0.45833101  10.500003   0.000549
   1508.210212   10.499059  -1.000000   0.45838415  10.500003  -0.000945
   1508.211601   10.498322  -1.000000   0.45843730  10.500003  -0.001681
   1508.212990   10.501915  -1.000000   0.45849045  10.500003   0.001912
   1508.214379   10.501825  -1.000000   0.45854360  10.500003   0.001822
   1508.215767   10.499676  -1.000000   0.45859675  10.500003  -0.000327
   1508.217156   10.502226  -1.000000   0.45864990  10.500003   0.002223
   1508.218545   10.500295  -1.000000   0.45870305  10.500003   0.000291
   1508.219934   10.499627  -1.000000   0.45875620  10.500003  -0.000377
   1508.221323   10.500731  -1.000000   0.45880935  10.500003   0.000728
   1508.222712   10.499843  -1.000000   0.45886250  10.500003  -0.000160
   1508.224101   10.501208  -1.000000   0.45891565  10.500003   0.001204
   1508.225489   10.500527  -1.000000   0.45896880  10.500003   0.000523
   1508.226878   10.500641  -1.000000   0.45902195  10.500003   0.000638
   1508.228267   10.500129  -1.000000   0.45907509  10.500003   0.000126
   1508.229656   10.500476  -1.000000   0.45912824  10.500003   0.000473
   1508.231045   10.499393  -1.000000   0.45918139  10.500003  -0.000610
   1508.232434   10.498201  -1.000000   0.45923454  10.500003  -0.001802
   1508.233823   10.501730  -1.000000   0.45928769  10.500003   0.001727
   1508.235211   10.500581  -1.000000   0.45934084  10.500003   0.000578
   1508.236600   10.501376  -1.000000   0.45939399  10.500003   0.001373
   1508.237989   10.501205  -1.000000   0.45944714  10.500003   0.001201
   1508.239378   10.500898  -1.000000   0.45950029  10.500003   0.000895
   1508.240767   10.499886  -1.000000   0.45955344  10.500003  -0.000117
   1508.242156   10.499678  -1.000000   0.45960659  10.500003  -0.000326
   1508.243545   10.500216  -1.000000   0.45965974  10.500003   0.000212
   1508.244934   10.499385  -1.000000   0.45971289  10.500003  -0.000618
   1508.246322   10.500306  -1.000000   0.45976603  10.500003   0.000303
   1508.247711   10.499271  -1.000000   0.45981918  10.500003  -0.000733
   1508.249100   10.500770  -1.000000   0.45987233  10.500003   0.000767
   1508.250489   10.498434  -1.000000   0.45992548  10.500003  -0.001569
   1508.251878   10.500824  -1.000000   0.45997863  10.500003   0.000821
   1508.253267   10.499849  -1.000000   0.46003178  10.500003  -0.000154
   1508.254656   10.501232  -1.000000   0.46008493  10.500003   0.001229
   1508.256044   10.500240  -1.000000   0.46013808  10.500003   0.000236
   1508.257433   10.500310  -1.000000   0.46019123  10.500003   0.000306
   1508.258822   10.500619  -1.000000   0.46024438  10.500003   0.000616
   1508.260211   10.501176  -1.000000   0.46029753  10.500003   0.001172
   1508.261600   10.502385  -1.000000   0.46035068  10.500003   0.002382
   1508.262989   10.500517  -1.000000   0.46040383  10.500003   0.000514
   1508.264378   10.498981  -1.000000   0.46045698  10.500003  -0.001023
   1508.265766   10.499705  -1.000000   0.46051012  10.500003  -0.000299
   1508.267155   10.500881  -1.000000   0.46056327  10.500003   0.000878
   1508.268544   10.500917  -1.000000   0.46061642  10.500003   0.000913
   1508.269933   10.498179  -1.000000   0.46066957  10.500003  -0.001825
   1508.271322   10.499330  -1.000000   0.46072272  10.500003  -0.000674
   1508.272711   10.501324  -1.000000   0.46077587  10.500003   0.001321
   1508.274100   10.499482  -1.000000   0.46082902  10.500003  -0.000521
   1508.275488   10.499203  -1.000000   0.46088217  10.500003  -0.000801
   1508.276877   10.500854  -1.000000   0.46093532  10.500003   0.000851
   1508.278266   10.500546  -1.000000   0.46098847  10.500003   0.000543
   1508.279655   10.499139  -1.000000   0.46104162  10.500003  -0.000864
   1508.281044   10.500210  -1.000000   0.46109477  10.500003   0.000207
   1508.282433   10.499423  -1.000000   0.46114792  10.500003  -0.000580
   1508.283822   10.498995  -1.000000   0.46120106  10.500003  -0.001008
   1508.285211   10.501997  -1.000000   0.46125421  10.500003   0.001994
   1508.286599   10.498742  -1.000000   0.46130736  10.500003  -0.001261
   1508.287988   10.500054  -1.000000   0.46136051  10.500003   0.000050
   1508.289377   10.501133  -1.000000   0.46141366  10.500003   0.001129
   1508.290766   10.501385  -1.000000   0.46146681  10.500003   0.001381
   1508.292155   10.503380  -1.000000   0.46151996  10.500003   0.003376
   1508.293544   10.498496  -1.000000   0.46157311  10.500003  -0.001508
   1508.294933   10.502230  -1.000000   0.46162626  10.500003   0.002226
   1508.296321   10.501945  -1.000000   0.46167941  10.500003   0.001942
   1508.297710   10.498078  -1.000000   0.46173256  10.500003  -0.001925
   1508.299099   10.499377  -1.000000   0.46178571  10.500003  -0.000626
   1508.300488   10.498994  -1.000000   0.46183886  10.500003  -0.001010
   1508.301877   10.499194  -1.000000   0.46189200  10.500003  -0.000809
   1508.303266   10.498958  -1.000000   0.46194515  10.500003  -0.001045
   1508.304655   10.499922  -1.000000   0.46199830  10.500003  -0.000081
   1508.306043   10.500431  -1.000000   0.46205145  10.500003   0.000428
   1508.307432   10.500656  -1.000000   0.46210460  10.500003   0.000653
   1508.308821   10.502682  -1.000000   0.46215775  10.500003   0.002679
   1508.310210   10.499869  -1.000000   0.46221090  10.500003  -0.000134
   1508.311599   10.500349  -1.000000   0.46226405  10.500003   0.000346
   1508.312988   10.499526  -1.000000   0.46231720  10.500003  -0.000477
   1508.314377   10.499106  -1.000000   0.46237035  10.500003  -0.000898
   1508.315765   10.500820  -1.000000   0.46242350  10.500003   0.000817
   1508.317154   10.499409  -1.000000   0.46247665  10.500003  -0.000594
   1508.318543   10.500721  -1.000000   0.46252980  10.500003   0.000718
   1508.319932   10.500149  -1.000000   0.46258294  10.500003   0.000146
   1508.321321   10.500062  -1.000000   0.46263609  10.500003   0.000059
   1508.322710   10.499384  -1.000000   0.46268924  10.500003  -0.000619
   1508.324099   10.500064  -1.000000   0.46274239  10.500003   0.000061
   1508.325487   10.502005  -1.000000   0.46279554  10.500003   0.002001
   1508.326876   10.500669  -1.000000   0.46284869  10.500003   0.000666
   1508.328265   10.500330  -1.000000   0.46290184  10.500003   0.000327
   1508.329654   10.499443  -1.000000   0.46295499  10.500003  -0.000561
   1508.331043   10.500092  -1.000000   0.46300814  10.500003   0.000089
   1508.332432   10.500121  -1.000000   0.46306129  10.500003   0.000118
   1508.333821   10.498074  -1.000000   0.46311444  10.500003  -0.001930
   1508.335210   10.499308  -1.000000   0.46316759  10.500003  -0.000695
   1508.336598   10.501642  -1.000000   0.46322074  10.500003   0.001639
   1508.337987   10.498932  -1.000000   0.46327388  10.500003  -0.001071
   1508.339376   10.501068  -1.000000   0.46332703  10.500003   0.001065
   1508.340765   10.500499  -1.000000   0.46338018  10.500003   0.000496
   1508.342154   10.500096  -1.000000   0.46343333  10.500003   0.000092
   1508.343543   10.501366  -1.000000   0.46348648  10.500003   0.001363
   1508.344932   10.501359  -1.000000   0.46353963  10.500003   0.001355
   1508.346320   10.500641  -1.000000   0.46359278  10.500003   0.000637
   1508.347709   10.500562  -1.000000   0.46364593  10.500003   0.000558
   1508.349098   10.500955  -1.000000   0.46369908  10.500003   0.000951
   1508.350487   10.501506  -1.000000   0.46375223  10.500003   0.001503
   1508.351876   10.501614  -1.000000   0.46380538  10.500003   0.001611
   1508.353265   10.500272  -1.000000   0.46385853  10.500003   0.000269
   1508.354654   10.500041  -1.000000   0.46391168  10.500003   0.000038
   1508.356042   10.499160  -1.000000   0.46396482  10.500003  -0.000843
   1508.357431   10.500583  -1.000000   0.46401797  10.500003   0.000580
   1508.358820   10.498795  -1.000000   0.46407112  10.500003  -0.001209
   1508.360209   10.499344  -1.000000   0.46412427  10.500003  -0.000659
   1508.361598   10.500830  -1.000000   0.46417742  10.500003   0.000826
   1508.362987   10.500866  -1.000000   0.46423057  10.500003   0.000862
   1508.364376   10.498377  -1.000000   0.46428372  10.500003  -0.001626
   1508.365764   10.502802  -1.000000   0.46433687  10.500003   0.002798
   1508.367153   10.499942  -1.000000   0.46439002  10.500003  -0.000061
   1508.368542   10.499045  -1.000000   0.46444317  10.500003  -0.000959
   1508.369931   10.499686  -1.000000   0.46449632  10.500003  -0.000318
   1508.371320   10.501406  -1.000000   0.46454947  10.500003   0.001402
   1508.372709   10.499643  -1.000000   0.46460262  10.500003  -0.000361
   1508.374098   10.498846  -1.000000   0.46465576  10.500003  -0.001157
   1508.375486   10.501571  -1.000000   0.46470891  10.500003   0.001567
   1508.376875   10.500120  -1.000000   0.46476206  10.500003   0.000117
   1508.378264   10.500302  -1.000000   0.46481521  10.500003   0.000299
   1508.379653   10.499713  -1.000000   0.46486836  10.500003  -0.000290
   1508.381042   10.496778  -1.000000   0.46492151  10.500003  -0.003226
   1508.382431   10.499108  -1.000000   0.46497466  10.500003  -0.000895
   1508.383820   10.502539  -1.000000   0.46502781  10.500003   0.002535
   1508.385209   10.499125  -1.000000   0.46508096  10.500003  -0.000878
   1508.386597   10.501010  -1.000000   0.46513411  10.500003   0.001007
   1508.387986   10.500755  -1.000000   0.46518726  10.500003   0.000751
   1508.389375   10.499234  -1.000000   0.46524041  10.500003  -0.000769
   1508.390764   10.500594  -1.000000   0.46529356  10.500003   0.000590
   1508.392153   10.499860  -1.000000   0.46534670  10.500003  -0.000143
   1508.393542   10.499583  -1.000000   0.46539985  10.500003  -0.000420
   1508.394931   10.500789  -1.000000   0.46545300  10.500003   0.000786
   1508.396319   10.501855  -1.000000   0.46550615  10.500003   0.001852
   1508.397708   10.500608  -1.000000   0.46555930  10.500003   0.000604
   1508.399097   10.498313  -1.000000   0.46561245  10.500003  -0.001690
   1508.400486   10.501575  -1.000000   0.46566560  10.500003   0.001572
   1508.401875   10.497339  -1.000000   0.46571875  10.500003  -0.002664
   1508.403264   10.500808  -1.000000   0.46577190  10.500003   0.000805
   1508.404653   10.500410  -1.000000   0.46582505  10.500003   0.000407
   1508.406041   10.500258  -1.000000   0.46587820  10.500003   0.000255
   1508.407430   10.498520  -1.000000   0.46593135  10.500003  -0.001483
   1508.408819   10.501472  -1.000000   0.46598450  10.500003   0.001469
   1508.410208   10.500498  -1.000000   0.46603764  10.500003   0.000495
   1508.411597   10.500524  -1.000000   0.46609079  10.500003   0.000521
   1508.412986   10.500909  -1.000000   0.46614394  10.500003   0.000906
   1508.414375   10.497537  -1.000000   0.46619709  10.500003  -0.002467
   1508.415763   10.498839  -1.000000   0.46625024  10.500003  -0.001164
   1508.417152   10.498966  -1.000000   0.46630339  10.500003  -0.001037
   1508.418541   10.501628  -1.000000   0.46635654  10.500003   0.001624
   1508.419930   10.501348  -1.000000   0.46640969  10.500003   0.001345
   1508.421319   10.501463  -1.000000   0.46646284  10.500003   0.001460
   1508.422708   10.499529  -1.000000   0.46651599  10.500003  -0.000475
   1508.424097   10.499620  -1.000000   0.46656914  10.500003  -0.000383
   1508.425485   10.498528  -1.000000   0.46662229  10.500003  -0.001475
   1508.426874   10.503069  -1.000000   0.46667544  10.500003   0.003066
   1508.428263   10.499854  -1.000000   0.46672858  10.500003  -0.000150
   1508.429652   10.501140  -1.000000   0.46678173  10.500003   0.001137
   1508.431041   10.498878  -1.000000   0.46683488  10.500003  -0.001125
   1508.432430   10.501109  -1.000000   0.46688803  10.500003   0.001106
   1508.433819   10.500055  -1.000000   0.46694118  10.500003   0.000052
   1508.435208   10.500142  -1.000000   0.46699433  10.500003   0.000138
   1508.436596   10.500740  -1.000000   0.46704748  10.500003   0.000737
   1508.437985   10.498300  -1.000000   0.46710063  10.500003  -0.001704
   1508.439374   10.500684  -1.000000   0.46715378  10.500003   0.000681
   1508.440763   10.499000  -1.000000   0.46720693  10.500003  -0.001003
   1508.442152   10.499524  -1.000000   0.46726008  10.500003  -0.000480
   1508.443541   10.499080  -1.000000   0.46731323  10.500003  -0.000923
   1508.444930   10.501082  -1.000000   0.46736638  10.500003   0.001078
   1508.446318   10.501189  -1.000000   0.46741952  10.500003   0.001186
   1508.447707   10.502271  -1.000000   0.46747267  10.500003   0.002268
   1508.449096   10.501789  -1.000000   0.46752582  10.500003   0.001785
   1508.450485   10.499083  -1.000000   0.46757897  10.500003  -0.000921
   1508.451874   10.500220  -1.000000   0.46763212  10.500003   0.000216
   1508.453263   10.501147  -1.000000   0.46768527  10.500003   0.001144
   1508.454652   10.501668  -1.000000   0.46773842  10.500003   0.001665
   1508.456040   10.498280  -1.000000   0.46779157  10.500003  -0.001723
   1508.457429   10.499888  -1.000000   0.46784472  10.500003  -0.000115
   1508.458818   10.500392  -1.000000   0.46789787  10.500003   0.000389
   1508.460207   10.498710  -1.000000   0.46795102  10.500003  -0.001294
   1508.461596   10.501010  -1.000000   0.46800417  10.500003   0.001007
   1508.462985   10.500079  -1.000000   0.46805732  10.500003   0.000076
   1508.464374   10.500640  -1.000000   0.46811046  10.500003   0.000636
   1508.465762   10.500518  -1.000000   0.46816361  10.500003   0.000514
   1508.467151   10.499873  -1.000000   0.46821676  10.500003  -0.000130
   1508.468540   10.500340  -1.000000   0.46826991  10.500003   0.000336
   1508.469929   10.500319  -1.000000   0.46832306  10.500003   0.000316
   1508.471318   10.501374  -1.000000   0.46837621  10.500003   0.001371
   1508.472707   10.499770  -1.000000   0.46842936  10.500003  -0.000233
   1508.474096   10.500143  -1.000000   0.46848251  10.500003   0.000140
   1508.475485   10.500271  -1.000000   0.46853566  10.500003   0.000268
   1508.476873   10.497418  -1.000000   0.46858881  10.500003  -0.002586
   1508.478262   10.501613  -1.000000   0.46864196  10.500003   0.001610
   1508.479651   10.498080  -1.000000   0.46869511  10.500003  -0.001923
   1508.481040   10.500078  -1.000000   0.46874826  10.500003   0.000074
   1508.482429   10.498777  -1.000000   0.46880140  10.500003  -0.001226
   1508.483818   10.499895  -1.000000   0.46885455  10.500003  -0.000109
   1508.485207   10.497703  -1.000000   0.46890770  10.500003  -0.002301
   1508.486595   10.498438  -1.000000   0.46896085  10.500003  -0.001565
   1508.487984   10.500986  -1.000000   0.46901400  10.500003   0.000982
   1508.489373   10.501976  -1.000000   0.46906715  10.500003   0.001973
   1508.490762   10.502355  -1.000000   0.46912030  10.500003   0.002352
   1508.492151   10.498357  -1.000000   0.46917345  10.500003  -0.001647
   1508.493540   10.499415  -1.000000   0.46922660  10.500003  -0.000588
   1508.494929   10.499561  -1.000000   0.46927975  10.500003  -0.000442
   1508.496317   10.498729  -1.000000   0.46933290  10.500003  -0.001274
   1508.497706   10.500853  -1.000000   0.46938605  10.500003   0.000850
   1508.499095   10.501752  -1.000000   0.46943920  10.500003   0.001748
   1508.500484   10.500568  -1.000000   0.46949234  10.500003   0.000564
   1508.501873   10.501154  -1.000000   0.46954549  10.500003   0.001151
   1508.503262   10.499357  -1.000000   0.46959864  10.500003  -0.000646
   1508.504651   10.500207  -1.000000   0.46965179  10.500003   0.000203
   1508.506039   10.500164  -1.000000   0.46970494  10.500003   0.000160
   1508.507428   10.499806  -1.000000   0.46975809  10.500003  -0.000198
   1508.508817   10.500232  -1.000000   0.46981124  10.500003   0.000229
   1508.510206   10.500641  -1.000000   0.46986439  10.500003   0.000637
   1508.511595   10.501003  -1.000000   0.46991754  10.500003   0.000999
   1508.512984   10.500028  -1.000000   0.46997069  10.500003   0.000025
   1508.514373   10.500211  -1.000000   0.47002384  10.500003   0.000208
   1508.515761   10.499255  -1.000000   0.47007699  10.500003  -0.000748
   1508.517150   10.500164  -1.000000   0.47013014  10.500003   0.000160
   1508.518539   10.498180  -1.000000   0.47018329  10.500003  -0.001823
   1508.519928   10.499770  -1.000000   0.47023643  10.500003  -0.000233
   1508.521317   10.500835  -1.000000   0.47028958  10.500003   0.000832
   1508.522706   10.501246  -1.000000   0.47034273  10.500003   0.001243
   1508.524095   10.501014  -1.000000   0.47039588  10.500003   0.001011
   1508.525484   10.500978  -1.000000   0.47044903  10.500003   0.000974
   1508.526872   10.502534  -1.000000   0.47050218  10.500003   0.002531
   1508.528261   10.500993  -1.000000   0.47055533  10.500003   0.000990
   1508.529650   10.500120  -1.000000   0.47060848  10.500003   0.000116
   1508.531039   10.499666  -1.000000   0.47066163  10.500003  -0.000338
   1508.532428   10.499502  -1.000000   0.47071478  10.500003  -0.000501
   1508.533817   10.500310  -1.000000   0.47076793  10.500003   0.000307
   1508.535206   10.500851  -1.000000   0.47082108  10.500003   0.000847
   1508.536594   10.499648  -1.000000   0.47087422  10.500003  -0.000355
   1508.537983   10.498990  -1.000000   0.47092737  10.500003  -0.001013
   1508.539372   10.499834  -1.000000   0.47098052  10.500003  -0.000170
   1508.540761   10.498945  -1.000000   0.47103367  10.500003  -0.001058
   1508.542150   10.501408  -1.000000   0.47108682  10.500003   0.001405
   1508.543539   10.499727  -1.000000   0.47113997  10.500003  -0.000276
   1508.544928   10.500540  -1.000000   0.47119312  10.500003   0.000536
   1508.546316   10.500303  -1.000000   0.47124627  10.500003   0.000299
   1508.547705   10.501371  -1.000000   0.47129942  10.500003   0.001368
   1508.549094   10.500903  -1.000000   0.47135257  10.500003   0.000900
   1508.550483   10.499559  -1.000000   0.47140572  10.500003  -0.000445
   1508.551872   10.502055  -1.000000   0.47145887  10.500003   0.002052
   1508.553261   10.501228  -1.000000   0.47151202  10.500003   0.001225
   1508.554650   10.501146  -1.000000   0.47156516  10.500003   0.001143
   1508.556038   10.501381  -1.000000   0.47161831  10.500003   0.001378
   1508.557427   10.500344  -1.000000   0.47167146  10.500003   0.000341
   1508.558816   10.501012  -1.000000   0.47172461  10.500003   0.001009
   1508.560205   10.498141  -1.000000   0.47177776  10.500003  -0.001863
   1508.561594   10.499186  -1.000000   0.47183091  10.500003  -0.000818
   1508.562983   10.502705  -1.000000   0.47188406  10.500003   0.002702
   1508.564372   10.501058  -1.000000   0.47193721  10.500003   0.001055
   1508.565760   10.498832  -1.000000   0.47199036  10.500003  -0.001171
   1508.567149   10.501499  -1.000000   0.47204351  10.500003   0.001495
   1508.568538   10.500350  -1.000000   0.47209666  10.500003   0.000347
   1508.569927   10.500322  -1.000000   0.47214981  10.500003   0.000319
   1508.571316   10.499457  -1.000000   0.47220296  10.500003  -0.000547
   1508.572705   10.502951  -1.000000   0.47225610  10.500003   0.002948
   1508.574094   10.499618  -1.000000   0.47230925  10.500003  -0.000386
   1508.575483   10.502007  -1.000000   0.47236240  10.500003   0.002004
   1508.576871   10.499990  -1.000000   0.47241555  10.500003  -0.000013
   1508.578260   10.500421  -1.000000   0.47246870  10.500003   0.000418
   1508.579649   10.500459  -1.000000   0.47252185  10.500003   0.000455
   1508.581038   10.501547  -1.000000   0.47257500  10.500003   0.001544
   1508.582427   10.500171  -1.000000   0.47262815  10.500003   0.000168
   1508.583816   10.501376  -1.000000   0.47268130  10.500003   0.001373
   1508.585205   10.499842  -1.000000   0.47273445  10.500003  -0.000161
   1508.586593   10.500646  -1.000000   0.47278760  10.500003   0.000642
   1508.587982   10.500340  -1.000000   0.47284075  10.500003   0.000337
   1508.589371   10.499066  -1.000000   0.47289390  10.500003  -0.000938
   1508.590760   10.500400  -1.000000   0.47294704  10.500003   0.000397
   1508.592149   10.498435  -1.000000   0.47300019  10.500003  -0.001568
   1508.593538   10.499719  -1.000000   0.47305334  10.500003  -0.000284
   1508.594927   10.500972  -1.000000   0.47310649  10.500003   0.000968
   1508.596315   10.499444  -1.000000   0.47315964  10.500003  -0.000559
   1508.597704   10.500307  -1.000000   0.47321279  10.500003   0.000304
   1508.599093   10.499556  -1.000000   0.47326594  10.500003  -0.000447
   1508.600482   10.499933  -1.000000   0.47331909  10.500003  -0.000070
   1508.601871   10.501936  -1.000000   0.47337224  10.500003   0.001932
   1508.603260   10.499776  -1.000000   0.47342539  10.500003  -0.000228
   1508.604649   10.500190  -1.000000   0.47347854  10.500003   0.000187
   1508.606037   10.498969  -1.000000   0.47353169  10.500003  -0.001034
   1508.607426   10.501425  -1.000000   0.47358484  10.500003   0.001422
   1508.608815   10.499413  -1.000000   0.47363798  10.500003  -0.000591
   1508.610204   10.500181  -1.000000   0.47369113  10.500003   0.000178
   1508.611593   10.500277  -1.000000   0.47374428  10.500003   0.000273
   1508.612982   10.499042  -1.000000   0.47379743  10.500003  -0.000961
   1508.614371   10.501468  -1.000000   0.47385058  10.500003   0.001464
   1508.615759   10.500441  -1.000000   0.47390373  10.500003   0.000438
   1508.617148   10.501156  -1.000000   0.47395688  10.500003   0.001152
   1508.618537   10.503035  -1.000000   0.47401003  10.500003   0.003031
   1508.619926   10.500000  -1.000000   0.47406318  10.500003  -0.000003
   1508.621315   10.499380  -1.000000   0.47411633  10.500003  -0.000624
   1508.622704   10.499237  -1.000000   0.47416948  10.500003  -0.000766
   1508.624093   10.500586  -1.000000   0.47422263  10.500003   0.000583
   1508.625482   10.499132  -1.000000   0.47427578  10.500003  -0.000872
   1508.626870   10.502176  -1.000000   0.47432892  10.500003   0.002173
   1508.628259   10.501192  -1.000000   0.47438207  10.500003   0.001189
   1508.629648   10.500357  -1.000000   0.47443522  10.500003   0.000354
   1508.631037   10.499764  -1.000000   0.47448837  10.500003  -0.000239
   1508.632426   10.497833  -1.000000   0.47454152  10.500003  -0.002170
   1508.633815   10.499432  -1.000000   0.47459467  10.500003  -0.000571
   1508.635204   10.500141  -1.000000   0.47464782  10.500003   0.000138
   1508.636592   10.498737  -1.000000   0.47470097  10.500003  -0.001266
   1508.637981   10.501031  -1.000000   0.47475412  10.500003   0.001027
   1508.639370   10.498048  -1.000000   0.47480727  10.500003  -0.001955
   1508.640759   10.500508  -1.000000   0.47486042  10.500003   0.000505
   1508.642148   10.498411  -1.000000   0.47491357  10.500003  -0.001592
   1508.643537   10.501494  -1.000000   0.47496672  10.500003   0.001491
   1508.644926   10.501940  -1.000000   0.47501986  10.500003   0.001937
   1508.646314   10.501119  -1.000000   0.47507301  10.500003   0.001116
   1508.647703   10.500261  -1.000000   0.47512616  10.500003   0.000257
   1508.649092   10.498899  -1.000000   0.47517931  10.500003  -0.001105
   1508.650481   10.502049  -1.000000   0.47523246  10.500003   0.002046
   1508.651870   10.498688  -1.000000   0.47528561  10.500003  -0.001316
   1508.653259   10.498371  -1.000000   0.47533876  10.500003  -0.001632
   1508.654648   10.497792  -1.000000   0.47539191  10.500003  -0.002211
   1508.656036   10.501103  -1.000000   0.47544506  10.500003   0.001099
   1508.657425   10.498867  -1.000000   0.47549821  10.500003  -0.001136
   1508.658814   10.500575  -1.000000   0.47555136  10.500003   0.000572
   1508.660203   10.500612  -1.000000   0.47560451  10.500003   0.000608
   1508.661592   10.500347  -1.000000   0.47565766  10.500003   0.000344
   1508.662981   10.499537  -1.000000   0.47571080  10.500003  -0.000466
   1508.664370   10.498361  -1.000000   0.47576395  10.500003  -0.001642
   1508.665758   10.501495  -1.000000   0.47581710  10.500003   0.001491
   1508.667147   10.499794  -1.000000   0.47587025  10.500003  -0.000210
   1508.668536   10.499545  -1.000000   0.47592340  10.500003  -0.000458
   1508.669925   10.500048  -1.000000   0.47597655  10.500003   0.000044
   1508.671314   10.498409  -1.000000   0.47602970  10.500003  -0.001594
   1508.672703   10.501063  -1.000000   0.47608285  10.500003   0.001059
   1508.674092   10.500737  -1.000000   0.47613600  10.500003   0.000734
   1508.675481   10.500346  -1.000000   0.47618915  10.500003   0.000343
   1508.676869   10.499365  -1.000000   0.47624230  10.500003  -0.000638
   1508.678258   10.501101  -1.000000   0.47629545  10.500003   0.001097
   1508.679647   10.500490  -1.000000   0.47634860  10.500003   0.000487
   1508.681036   10.500717  -1.000000   0.47640174  10.500003   0.000713
   1508.682425   10.498059  -1.000000   0.47645489  10.500003  -0.001945
   1508.683814   10.500552  -1.000000   0.47650804  10.500003   0.000549
   1508.685203   10.499438  -1.000000   0.47656119  10.500003  -0.000565
   1508.686591   10.499593  -1.000000   0.47661434  10.500003  -0.000410
   1508.687980   10.501323  -1.000000   0.47666749  10.500003   0.001319
   1508.689369   10.499764  -1.000000   0.47672064  10.500003  -0.000239
   1508.690758   10.499137  -1.000000   0.47677379  10.500003  -0.000866
   1508.692147   10.501643  -1.000000   0.47682694  10.500003   0.001639
   1508.693536   10.499715  -1.000000   0.47688009  10.500003  -0.000289
   1508.694925   10.499845  -1.000000   0.47693324  10.500003  -0.000158
   1508.696313   10.500589  -1.000000   0.47698639  10.500003   0.000586
   1508.697702   10.500644  -1.000000   0.47703954  10.500003   0.000640
   1508.699091   10.501105  -1.000000   0.47709268  10.500003   0.001102
   1508.700480   10.499380  -1.000000   0.47714583  10.500003  -0.000623
   1508.701869   10.500706  -1.000000   0.47719898  10.500003   0.000703
   1508.703258   10.500619  -1.000000   0.47725213  10.500003   0.000615
   1508.704647   10.498814  -1.000000   0.47730528  10.500003  -0.001189
   1508.706035   10.499946  -1.000000   0.47735843  10.500003  -0.000057
   1508.707424   10.500179  -1.000000   0.47741158  10.500003   0.000175
   1508.708813   10.499103  -1.000000   0.47746473  10.500003  -0.000900
   1508.710202   10.499627  -1.000000   0.47751788  10.500003  -0.000376
   1508.711591   10.501434  -1.000000   0.47757103  10.500003   0.001431
   1508.712980   10.499784  -1.000000   0.47762418  10.500003  -0.000219
   1508.714369   10.499134  -1.000000   0.47767733  10.500003  -0.000870
   1508.715757   10.500096  -1.000000   0.47773048  10.500003   0.000092
   1508.717146   10.500810  -1.000000   0.47778362  10.500003   0.000806
   1508.718535   10.500625  -1.000000   0.47783677  10.500003   0.000621
   1508.719924   10.500896  -1.000000   0.47788992  10.500003   0.000893
   1508.721313   10.501663  -1.000000   0.47794307  10.500003   0.001660
   1508.722702   10.499943  -1.000000   0.47799622  10.500003  -0.000060
   1508.724091   10.500163  -1.000000   0.47804937  10.500003   0.000160
   1508.725480   10.499917  -1.000000   0.47810252  10.500003  -0.000087
   1508.726868   10.501961  -1.000000   0.47815567  10.500003   0.001958
   1508.728257   10.500651  -1.000000   0.47820882  10.500003   0.000648
   1508.729646   10.501872  -1.000000   0.47826197  10.500003   0.001869
   1508.731035   10.500099  -1.000000   0.47831512  10.500003   0.000096
   1508.732424   10.500476  -1.000000   0.47836827  10.500003   0.000472
   1508.733813   10.500291  -1.000000   0.47842142  10.500003   0.000288
   1508.735202   10.499223  -1.000000   0.47847456  10.500003  -0.000780
   1508.736590   10.499505  -1.000000   0.47852771  10.500003  -0.000498
   1508.737979   10.500239  -1.000000   0.47858086  10.500003   0.000236
